market_hash_name,name,variant,exterior,coleccion,rareza,float_min,float_max,currency,listing_min,listing_median,sales_median_24h,sales_median_7d,sales_median_30d,sales_median_90d,vol_24h,vol_7d,vol_30d,vol_90d,delta_24h_vs_7d_pct,delta_7d_vs_30d_pct,source,last_updated_unix
AK-47 | Aquamarine Revenge (Factory New),AK-47 | Aquamarine Revenge,normal,Factory New,The Falchion Collection,covert,0.0,1.0,USD,374.95,386.99,,287.55,236.03,214.78,0,11,37,87,,21.827733762657296,Skinport,1757810067
Negev | Infrastructure (Minimal Wear),Negev | Infrastructure,normal,Minimal Wear,The 2021 Vertigo Collection,mil-spec,0.0,0.49,USD,15.7,125.13,,,,9.38,0,0,0,1,,,Skinport,1757810067
Negev | Infrastructure (Field-Tested),Negev | Infrastructure,normal,Field-Tested,The 2021 Vertigo Collection,mil-spec,0.0,0.49,USD,15.67,15.67,,,,,0,0,0,0,,,Skinport,1757810067
Negev | Infrastructure (Well-Worn),Negev | Infrastructure,normal,Well-Worn,The 2021 Vertigo Collection,mil-spec,0.0,0.49,USD,,,,,,,0,0,0,0,,,Skinport,1757810067
Negev | Infrastructure (Battle-Scarred),Negev | Infrastructure,normal,Battle-Scarred,The 2021 Vertigo Collection,mil-spec,0.0,0.49,USD,,,,,,,0,0,0,0,,,Skinport,1757810067
Negev | Lionfish (Factory New),Negev | Lionfish,normal,Factory New,The Clutch Collection,restricted,0.0,0.55,USD,2.08,9.26,,1.81,1.77,1.62,0,11,34,94,,2.25988700564972,Skinport,1757810067
Negev | Lionfish (Minimal Wear),Negev | Lionfish,normal,Minimal Wear,The Clutch Collection,restricted,0.0,0.55,USD,0.6,1.02,0.57,0.66,0.63,0.66,1,7,36,81,-13.636363636363647,4.761904761904765,Skinport,1757810067
Negev | Lionfish (Field-Tested),Negev | Lionfish,normal,Field-Tested,The Clutch Collection,restricted,0.0,0.55,USD,0.29,0.48,0.26,0.26,0.29,0.28,1,5,46,95,0.0,-10.344827586206886,Skinport,1757810067
Negev | Lionfish (Well-Worn),Negev | Lionfish,normal,Well-Worn,The Clutch Collection,restricted,0.0,0.55,USD,0.36,0.57,,,0.33,0.32,0,0,3,9,,,Skinport,1757810067
Negev | Lionfish (Battle-Scarred),Negev | Lionfish,normal,Battle-Scarred,The Clutch Collection,restricted,0.0,0.55,USD,0.34,1.08,,0.28,0.28,0.29,0,2,3,13,,0.0,Skinport,1757810067
StatTrak™ Negev | Lionfish (Factory New),Negev | Lionfish,stattrak,Factory New,The Clutch Collection,restricted,0.0,0.55,USD,4.89,13.6,3.28,4.28,3.52,3.41,1,4,13,47,-23.36448598130842,21.590909090909097,Skinport,1757810067
StatTrak™ Negev | Lionfish (Minimal Wear),Negev | Lionfish,stattrak,Minimal Wear,The Clutch Collection,restricted,0.0,0.55,USD,4.78,4.78,,1.31,1.29,1.31,0,3,12,39,,1.5503875968992262,Skinport,1757810067
StatTrak™ Negev | Lionfish (Field-Tested),Negev | Lionfish,stattrak,Field-Tested,The Clutch Collection,restricted,0.0,0.55,USD,0.59,1.03,,0.59,0.59,0.6,0,5,11,40,,0.0,Skinport,1757810067
StatTrak™ Negev | Lionfish (Well-Worn),Negev | Lionfish,stattrak,Well-Worn,The Clutch Collection,restricted,0.0,0.55,USD,0.76,0.87,,,,,0,0,0,0,,,Skinport,1757810067
StatTrak™ Negev | Lionfish (Battle-Scarred),Negev | Lionfish,stattrak,Battle-Scarred,The Clutch Collection,restricted,0.0,0.55,USD,0.88,1.88,,,,0.52,0,0,0,4,,,Skinport,1757810067
Negev | Loudmouth (Minimal Wear),Negev | Loudmouth,normal,Minimal Wear,The Falchion Collection,restricted,0.14,0.65,USD,11.13,16.21,,,5.27,8.02,0,0,3,10,,,Skinport,1757810067
Negev | Loudmouth (Field-Tested),Negev | Loudmouth,normal,Field-Tested,The Falchion Collection,restricted,0.14,0.65,USD,0.67,0.87,0.64,0.62,0.59,0.61,1,11,40,103,3.2258064516129057,5.084745762711869,Skinport,1757810067
Negev | Loudmouth (Well-Worn),Negev | Loudmouth,normal,Well-Worn,The Falchion Collection,restricted,0.14,0.65,USD,0.59,1.27,,,0.95,0.95,0,0,1,1,,,Skinport,1757810067
Negev | Loudmouth (Battle-Scarred),Negev | Loudmouth,normal,Battle-Scarred,The Falchion Collection,restricted,0.14,0.65,USD,0.55,1.58,,0.53,0.52,0.53,0,6,10,17,,1.9230769230769247,Skinport,1757810067
StatTrak™ Negev | Loudmouth (Minimal Wear),Negev | Loudmouth,stattrak,Minimal Wear,The Falchion Collection,restricted,0.14,0.65,USD,43.98,47.6,,,,,0,0,0,0,,,Skinport,1757810067
StatTrak™ Negev | Loudmouth (Field-Tested),Negev | Loudmouth,stattrak,Field-Tested,The Falchion Collection,restricted,0.14,0.65,USD,1.56,2.47,,1.55,1.52,1.52,0,4,18,58,,1.9736842105263175,Skinport,1757810067
StatTrak™ Negev | Loudmouth (Well-Worn),Negev | Loudmouth,stattrak,Well-Worn,The Falchion Collection,restricted,0.14,0.65,USD,2.1,2.18,,,,,0,0,0,0,,,Skinport,1757810067
StatTrak™ Negev | Loudmouth (Battle-Scarred),Negev | Loudmouth,stattrak,Battle-Scarred,The Falchion Collection,restricted,0.14,0.65,USD,1.59,1.76,,,,1.2,0,0,0,4,,,Skinport,1757810067
Negev | Man-o'-war (Minimal Wear),Negev | Man-o'-war,normal,Minimal Wear,The Chroma 2 Collection,mil-spec,0.1,0.2,USD,0.19,0.8,0.19,0.19,0.16,0.15,3,10,98,291,0.0,18.75,Skinport,1757810067
Negev | Man-o'-war (Field-Tested),Negev | Man-o'-war,normal,Field-Tested,The Chroma 2 Collection,mil-spec,0.1,0.2,USD,0.12,0.56,,,0.13,0.12,0,0,6,43,,,Skinport,1757810067
StatTrak™ Negev | Man-o'-war (Minimal Wear),Negev | Man-o'-war,stattrak,Minimal Wear,The Chroma 2 Collection,mil-spec,0.1,0.2,USD,0.43,1.31,0.45,0.43,0.43,0.45,2,6,29,109,4.651162790697678,0.0,Skinport,1757810067
StatTrak™ Negev | Man-o'-war (Field-Tested),Negev | Man-o'-war,stattrak,Field-Tested,The Chroma 2 Collection,mil-spec,0.1,0.2,USD,0.33,1.36,,0.33,0.35,0.35,0,3,5,14,,-5.714285714285704,Skinport,1757810067
Negev | Mjölnir (Factory New),Negev | Mjölnir,normal,Factory New,The Norse Collection,classified,0.0,0.6,USD,,,,,,3195.61,0,0,0,4,,,Skinport,1757810067
Negev | Mjölnir (Minimal Wear),Negev | Mjölnir,normal,Minimal Wear,The Norse Collection,classified,0.0,0.6,USD,,,,,,,0,0,0,0,,,Skinport,1757810067
Negev | Mjölnir (Field-Tested),Negev | Mjölnir,normal,Field-Tested,The Norse Collection,classified,0.0,0.6,USD,,,,,,,0,0,0,0,,,Skinport,1757810067
Negev | Mjölnir (Battle-Scarred),Negev | Mjölnir,normal,Battle-Scarred,The Norse Collection,classified,0.0,0.6,USD,,,,,,,0,0,0,0,,,Skinport,1757810067
Negev | Nuclear Waste (Factory New),Negev | Nuclear Waste,normal,Factory New,The Cache Collection,industrial,0.0,0.4,USD,6.34,8.21,,3.06,3.0,3.07,0,1,12,26,,2.0000000000000018,Skinport,1757810067
Negev | Nuclear Waste (Minimal Wear),Negev | Nuclear Waste,normal,Minimal Wear,The Cache Collection,industrial,0.0,0.4,USD,3.62,4.59,,,1.77,1.99,0,0,4,9,,,Skinport,1757810067
Negev | Nuclear Waste (Field-Tested),Negev | Nuclear Waste,normal,Field-Tested,The Cache Collection,industrial,0.0,0.4,USD,2.33,4.23,,1.78,1.5,1.89,0,4,8,16,,18.666666666666668,Skinport,1757810067
Negev | Nuclear Waste (Well-Worn),Negev | Nuclear Waste,normal,Well-Worn,The Cache Collection,industrial,0.0,0.4,USD,,,,,,3.82,0,0,0,1,,,Skinport,1757810067
Negev | Phoenix Stencil (Factory New),Negev | Phoenix Stencil,normal,Factory New,The Havoc Collection,mil-spec,0.0,0.65,USD,25.01,82.86,,19.94,19.94,16.12,0,2,5,9,,0.0,Skinport,1757810067
Negev | Phoenix Stencil (Minimal Wear),Negev | Phoenix Stencil,normal,Minimal Wear,The Havoc Collection,mil-spec,0.0,0.65,USD,21.11,21.6,,18.89,18.89,15.83,0,3,3,6,,0.0,Skinport,1757810067
Negev | Phoenix Stencil (Field-Tested),Negev | Phoenix Stencil,normal,Field-Tested,The Havoc Collection,mil-spec,0.0,0.65,USD,18.58,18.7,,16.86,15.2,15.19,0,2,4,7,,10.921052631578949,Skinport,1757810067
Negev | Phoenix Stencil (Well-Worn),Negev | Phoenix Stencil,normal,Well-Worn,The Havoc Collection,mil-spec,0.0,0.65,USD,,,,,11.14,11.14,0,0,1,1,,,Skinport,1757810067
Negev | Phoenix Stencil (Battle-Scarred),Negev | Phoenix Stencil,normal,Battle-Scarred,The Havoc Collection,mil-spec,0.0,0.65,USD,,,,14.54,13.13,13.13,0,1,2,2,,10.738766184310727,Skinport,1757810067
Negev | Power Loader (Factory New),Negev | Power Loader,normal,Factory New,The Revolver Case Collection,restricted,0.0,1.0,USD,20.06,23.34,17.47,12.92,9.92,8.2,1,27,48,90,35.216718266253864,30.241935483870968,Skinport,1757810067
Negev | Power Loader (Minimal Wear),Negev | Power Loader,normal,Minimal Wear,The Revolver Case Collection,restricted,0.0,1.0,USD,8.41,18.51,,5.46,4.06,3.45,0,18,67,163,,34.482758620689665,Skinport,1757810067
Negev | Power Loader (Field-Tested),Negev | Power Loader,normal,Field-Tested,The Revolver Case Collection,restricted,0.0,1.0,USD,1.85,2.38,1.38,1.7,1.64,1.42,4,21,45,133,-18.82352941176471,3.658536585365857,Skinport,1757810067
Negev | Power Loader (Well-Worn),Negev | Power Loader,normal,Well-Worn,The Revolver Case Collection,restricted,0.0,1.0,USD,1.0,1.75,,0.69,0.69,0.7,0,3,11,42,,0.0,Skinport,1757810067
Negev | Power Loader (Battle-Scarred),Negev | Power Loader,normal,Battle-Scarred,The Revolver Case Collection,restricted,0.0,1.0,USD,0.79,1.62,0.56,0.56,0.56,0.61,5,6,9,24,0.0,0.0,Skinport,1757810067
StatTrak™ Negev | Power Loader (Factory New),Negev | Power Loader,stattrak,Factory New,The Revolver Case Collection,restricted,0.0,1.0,USD,39.8,50.5,,,39.32,40.31,0,0,3,14,,,Skinport,1757810067
StatTrak™ Negev | Power Loader (Minimal Wear),Negev | Power Loader,stattrak,Minimal Wear,The Revolver Case Collection,restricted,0.0,1.0,USD,16.17,21.95,,,13.91,13.92,0,0,12,39,,,Skinport,1757810067
StatTrak™ Negev | Power Loader (Field-Tested),Negev | Power Loader,stattrak,Field-Tested,The Revolver Case Collection,restricted,0.0,1.0,USD,5.39,11.54,5.28,5.28,5.14,5.08,1,1,10,35,0.0,2.7237354085603225,Skinport,1757810067
StatTrak™ Negev | Power Loader (Well-Worn),Negev | Power Loader,stattrak,Well-Worn,The Revolver Case Collection,restricted,0.0,1.0,USD,3.17,4.46,,,3.05,2.7,0,0,4,10,,,Skinport,1757810067
StatTrak™ Negev | Power Loader (Battle-Scarred),Negev | Power Loader,stattrak,Battle-Scarred,The Revolver Case Collection,restricted,0.0,1.0,USD,2.88,4.57,,,1.88,1.97,0,0,1,4,,,Skinport,1757810067
Negev | Prototype (Factory New),Negev | Prototype,normal,Factory New,The Prisma 2 Collection,mil-spec,0.0,0.7,USD,0.34,1.76,0.39,0.35,0.34,0.34,1,10,29,86,11.42857142857144,2.9411764705882213,Skinport,1757810067
Negev | Prototype (Minimal Wear),Negev | Prototype,normal,Minimal Wear,The Prisma 2 Collection,mil-spec,0.0,0.7,USD,0.16,0.73,,0.16,0.15,0.14,0,19,43,116,,6.666666666666673,Skinport,1757810067
Negev | Prototype (Field-Tested),Negev | Prototype,normal,Field-Tested,The Prisma 2 Collection,mil-spec,0.0,0.7,USD,0.16,0.19,0.15,0.15,0.15,0.15,1,6,40,188,0.0,0.0,Skinport,1757810067
Negev | Prototype (Well-Worn),Negev | Prototype,normal,Well-Worn,The Prisma 2 Collection,mil-spec,0.0,0.7,USD,0.09,0.11,,,,0.09,0,0,0,15,,,Skinport,1757810067
Negev | Prototype (Battle-Scarred),Negev | Prototype,normal,Battle-Scarred,The Prisma 2 Collection,mil-spec,0.0,0.7,USD,0.08,0.13,0.08,0.08,0.08,0.08,1,7,11,65,0.0,0.0,Skinport,1757810067
StatTrak™ Negev | Prototype (Factory New),Negev | Prototype,stattrak,Factory New,The Prisma 2 Collection,mil-spec,0.0,0.7,USD,3.1,5.85,,1.43,1.42,1.43,0,3,17,52,,0.7042253521126767,Skinport,1757810067
StatTrak™ Negev | Prototype (Minimal Wear),Negev | Prototype,stattrak,Minimal Wear,The Prisma 2 Collection,mil-spec,0.0,0.7,USD,0.41,0.81,,,0.42,0.41,0,0,10,47,,,Skinport,1757810067
StatTrak™ Negev | Prototype (Field-Tested),Negev | Prototype,stattrak,Field-Tested,The Prisma 2 Collection,mil-spec,0.0,0.7,USD,0.11,0.12,,0.11,0.11,0.11,0,1,5,27,,0.0,Skinport,1757810067
StatTrak™ Negev | Prototype (Well-Worn),Negev | Prototype,stattrak,Well-Worn,The Prisma 2 Collection,mil-spec,0.0,0.7,USD,0.18,0.2,,,0.13,0.13,0,0,1,1,,,Skinport,1757810067
StatTrak™ Negev | Prototype (Battle-Scarred),Negev | Prototype,stattrak,Battle-Scarred,The Prisma 2 Collection,mil-spec,0.0,0.7,USD,0.09,0.11,,,0.09,0.09,0,0,1,3,,,Skinport,1757810067
Negev | Raw Ceramic (Factory New),Negev | Raw Ceramic,normal,Factory New,The Boreal Collection,consumer,0.0,0.75,USD,0.18,0.5,,0.07,0.08,0.09,0,10,21,70,,-12.499999999999993,Skinport,1757810067
Negev | Raw Ceramic (Minimal Wear),Negev | Raw Ceramic,normal,Minimal Wear,The Boreal Collection,consumer,0.0,0.75,USD,0.06,0.07,0.05,0.05,0.05,0.06,6,8,19,78,0.0,0.0,Skinport,1757810067
Negev | Raw Ceramic (Field-Tested),Negev | Raw Ceramic,normal,Field-Tested,The Boreal Collection,consumer,0.0,0.75,USD,0.04,0.05,0.02,0.02,0.04,0.04,2,3,21,127,0.0,-50.0,Skinport,1757810067
Negev | Raw Ceramic (Well-Worn),Negev | Raw Ceramic,normal,Well-Worn,The Boreal Collection,consumer,0.0,0.75,USD,0.02,0.02,,,0.02,0.02,0,0,4,6,,,Skinport,1757810067
Negev | Raw Ceramic (Battle-Scarred),Negev | Raw Ceramic,normal,Battle-Scarred,The Boreal Collection,consumer,0.0,0.75,USD,0.02,0.02,,,0.02,0.02,0,0,1,21,,,Skinport,1757810067
Negev | Sour Grapes (Factory New),Negev | Sour Grapes,normal,Factory New,The Ascent Collection,industrial,0.0,0.8,USD,3.49,21.32,,2.32,1.21,1.34,0,12,110,264,,91.73553719008264,Skinport,1757810067
Negev | Sour Grapes (Minimal Wear),Negev | Sour Grapes,normal,Minimal Wear,The Ascent Collection,industrial,0.0,0.8,USD,3.04,3.05,0.36,0.4,0.4,0.49,1,6,40,142,-10.000000000000009,0.0,Skinport,1757810067
Negev | Sour Grapes (Field-Tested),Negev | Sour Grapes,normal,Field-Tested,The Ascent Collection,industrial,0.0,0.8,USD,0.99,0.99,0.61,0.23,0.22,0.34,2,13,44,208,165.2173913043478,4.545454545454549,Skinport,1757810067
Negev | Sour Grapes (Well-Worn),Negev | Sour Grapes,normal,Well-Worn,The Ascent Collection,industrial,0.0,0.8,USD,,,0.22,0.2,0.18,0.25,1,2,3,11,9.999999999999995,11.111111111111121,Skinport,1757810067
Negev | Sour Grapes (Battle-Scarred),Negev | Sour Grapes,normal,Battle-Scarred,The Ascent Collection,industrial,0.0,0.8,USD,0.12,0.27,,0.09,0.12,0.2,0,1,5,17,,-25.0,Skinport,1757810067
Negev | Terrain (Factory New),Negev | Terrain,normal,Factory New,The Phoenix Collection,mil-spec,0.0,0.45,USD,1.42,3.98,,1.29,1.08,1.06,0,24,61,162,,19.44444444444444,Skinport,1757810067
Negev | Terrain (Minimal Wear),Negev | Terrain,normal,Minimal Wear,The Phoenix Collection,mil-spec,0.0,0.45,USD,2.35,4.89,,0.9,0.83,0.83,0,47,64,124,,8.433734939759043,Skinport,1757810067
Negev | Terrain (Field-Tested),Negev | Terrain,normal,Field-Tested,The Phoenix Collection,mil-spec,0.0,0.45,USD,0.8,0.93,,0.63,0.57,0.64,0,54,61,145,,10.526315789473696,Skinport,1757810067
Negev | Terrain (Well-Worn),Negev | Terrain,normal,Well-Worn,The Phoenix Collection,mil-spec,0.0,0.45,USD,0.54,0.64,0.5,0.5,0.41,0.5,1,1,3,10,0.0,21.95121951219513,Skinport,1757810067
StatTrak™ Negev | Terrain (Factory New),Negev | Terrain,stattrak,Factory New,The Phoenix Collection,mil-spec,0.0,0.45,USD,2.52,4.82,1.84,1.84,1.84,2.05,2,8,21,94,0.0,0.0,Skinport,1757810067
StatTrak™ Negev | Terrain (Minimal Wear),Negev | Terrain,stattrak,Minimal Wear,The Phoenix Collection,mil-spec,0.0,0.45,USD,1.13,2.03,,1.38,1.38,1.27,0,2,30,66,,0.0,Skinport,1757810067
StatTrak™ Negev | Terrain (Field-Tested),Negev | Terrain,stattrak,Field-Tested,The Phoenix Collection,mil-spec,0.0,0.45,USD,0.75,1.47,,0.77,0.75,0.81,0,9,18,41,,2.6666666666666687,Skinport,1757810067
StatTrak™ Negev | Terrain (Well-Worn),Negev | Terrain,stattrak,Well-Worn,The Phoenix Collection,mil-spec,0.0,0.45,USD,0.67,1.45,,0.67,0.67,0.77,0,1,1,5,,0.0,Skinport,1757810067
Negev | Ultralight (Factory New),Negev | Ultralight,normal,Factory New,The Fracture Collection,mil-spec,0.0,0.79,USD,0.32,1.64,0.23,0.25,0.23,0.25,4,52,76,223,-7.9999999999999964,8.69565217391304,Skinport,1757810067
Negev | Ultralight (Minimal Wear),Negev | Ultralight,normal,Minimal Wear,The Fracture Collection,mil-spec,0.0,0.79,USD,0.08,0.11,0.08,0.08,0.08,0.08,3,34,156,456,0.0,0.0,Skinport,1757810067
Negev | Ultralight (Field-Tested),Negev | Ultralight,normal,Field-Tested,The Fracture Collection,mil-spec,0.0,0.79,USD,0.04,0.06,,0.05,0.04,0.04,0,25,64,576,,25.000000000000007,Skinport,1757810067
Negev | Ultralight (Well-Worn),Negev | Ultralight,normal,Well-Worn,The Fracture Collection,mil-spec,0.0,0.79,USD,0.04,0.06,0.02,0.02,0.02,0.02,1,2,6,8,0.0,0.0,Skinport,1757810067
Negev | Ultralight (Battle-Scarred),Negev | Ultralight,normal,Battle-Scarred,The Fracture Collection,mil-spec,0.0,0.79,USD,0.04,0.06,0.02,0.02,0.02,0.04,5,16,102,161,0.0,0.0,Skinport,1757810067
StatTrak™ Negev | Ultralight (Factory New),Negev | Ultralight,stattrak,Factory New,The Fracture Collection,mil-spec,0.0,0.79,USD,0.91,2.16,0.57,0.56,0.57,0.6,1,14,31,83,1.7857142857142672,-1.7543859649122628,Skinport,1757810067
StatTrak™ Negev | Ultralight (Minimal Wear),Negev | Ultralight,stattrak,Minimal Wear,The Fracture Collection,mil-spec,0.0,0.79,USD,0.19,0.8,0.19,0.19,0.19,0.2,2,17,59,166,0.0,0.0,Skinport,1757810067
StatTrak™ Negev | Ultralight (Field-Tested),Negev | Ultralight,stattrak,Field-Tested,The Fracture Collection,mil-spec,0.0,0.79,USD,0.08,0.11,0.08,0.08,0.08,0.08,1,29,188,284,0.0,0.0,Skinport,1757810067
StatTrak™ Negev | Ultralight (Well-Worn),Negev | Ultralight,stattrak,Well-Worn,The Fracture Collection,mil-spec,0.0,0.79,USD,0.08,0.13,,,0.08,0.08,0,0,5,6,,,Skinport,1757810067
StatTrak™ Negev | Ultralight (Battle-Scarred),Negev | Ultralight,stattrak,Battle-Scarred,The Fracture Collection,mil-spec,0.0,0.79,USD,0.08,0.09,,,0.08,0.08,0,0,13,29,,,Skinport,1757810067
Negev | Wall Bang (Factory New),Negev | Wall Bang,normal,Factory New,The Overpass 2024 Collection,industrial,0.0,1.0,USD,0.83,1.45,,0.79,0.53,0.53,0,12,38,138,,49.056603773584904,Skinport,1757810067
Negev | Wall Bang (Minimal Wear),Negev | Wall Bang,normal,Minimal Wear,The Overpass 2024 Collection,industrial,0.0,1.0,USD,0.32,0.57,0.13,0.13,0.13,0.14,4,20,87,263,0.0,0.0,Skinport,1757810067
Negev | Wall Bang (Field-Tested),Negev | Wall Bang,normal,Field-Tested,The Overpass 2024 Collection,industrial,0.0,1.0,USD,0.19,0.67,0.08,0.08,0.08,0.08,3,28,128,359,0.0,0.0,Skinport,1757810067
Negev | Wall Bang (Well-Worn),Negev | Wall Bang,normal,Well-Worn,The Overpass 2024 Collection,industrial,0.0,1.0,USD,0.32,0.89,0.06,0.06,0.06,0.06,5,17,65,207,0.0,0.0,Skinport,1757810067
Negev | Wall Bang (Battle-Scarred),Negev | Wall Bang,normal,Battle-Scarred,The Overpass 2024 Collection,industrial,0.0,1.0,USD,0.28,1.01,0.29,0.06,0.06,0.06,1,12,39,157,383.3333333333333,0.0,Skinport,1757810067
Negev | dev_texture (Factory New),Negev | dev_texture,normal,Factory New,The Snakebite Collection,restricted,0.0,0.65,USD,3.45,5.71,,1.65,1.56,1.57,0,13,31,90,,5.769230769230759,Skinport,1757810067
Negev | dev_texture (Minimal Wear),Negev | dev_texture,normal,Minimal Wear,The Snakebite Collection,restricted,0.0,0.65,USD,0.5,1.58,0.63,0.7,0.61,0.68,1,18,40,108,-9.999999999999993,14.754098360655732,Skinport,1757810067
Negev | dev_texture (Field-Tested),Negev | dev_texture,normal,Field-Tested,The Snakebite Collection,restricted,0.0,0.65,USD,0.21,0.26,0.21,0.2,0.21,0.23,1,8,25,96,4.99999999999999,-4.761904761904753,Skinport,1757810067
Negev | dev_texture (Well-Worn),Negev | dev_texture,normal,Well-Worn,The Snakebite Collection,restricted,0.0,0.65,USD,0.3,0.46,,0.23,0.23,0.23,0,2,2,4,,0.0,Skinport,1757810067
Negev | dev_texture (Battle-Scarred),Negev | dev_texture,normal,Battle-Scarred,The Snakebite Collection,restricted,0.0,0.65,USD,0.19,0.26,,,,0.22,0,0,0,8,,,Skinport,1757810067
StatTrak™ Negev | dev_texture (Factory New),Negev | dev_texture,stattrak,Factory New,The Snakebite Collection,restricted,0.0,0.65,USD,4.46,7.62,,4.13,3.85,4.08,0,4,15,42,,7.272727272727267,Skinport,1757810067
StatTrak™ Negev | dev_texture (Minimal Wear),Negev | dev_texture,stattrak,Minimal Wear,The Snakebite Collection,restricted,0.0,0.65,USD,1.54,1.81,,1.81,1.24,1.31,0,10,21,54,,45.96774193548387,Skinport,1757810067
StatTrak™ Negev | dev_texture (Field-Tested),Negev | dev_texture,stattrak,Field-Tested,The Snakebite Collection,restricted,0.0,0.65,USD,0.49,0.74,,0.47,0.48,0.5,0,3,17,39,,-2.0833333333333353,Skinport,1757810067
StatTrak™ Negev | dev_texture (Well-Worn),Negev | dev_texture,stattrak,Well-Worn,The Snakebite Collection,restricted,0.0,0.65,USD,0.52,0.91,,,,,0,0,0,0,,,Skinport,1757810067
StatTrak™ Negev | dev_texture (Battle-Scarred),Negev | dev_texture,stattrak,Battle-Scarred,The Snakebite Collection,restricted,0.0,0.65,USD,0.42,0.72,,,0.38,0.8,0,0,2,22,,,Skinport,1757810067
Nova | Antique (Factory New),Nova | Antique,normal,Factory New,The Phoenix Collection,classified,0.0,0.3,USD,17.44,26.85,,12.25,11.42,12.54,0,3,20,63,,7.267950963222418,Skinport,1757810067
Nova | Antique (Minimal Wear),Nova | Antique,normal,Minimal Wear,The Phoenix Collection,classified,0.0,0.3,USD,11.55,14.1,11.55,10.77,9.28,9.79,1,4,16,64,7.242339832869092,16.056034482758623,Skinport,1757810067
Nova | Antique (Field-Tested),Nova | Antique,normal,Field-Tested,The Phoenix Collection,classified,0.0,0.3,USD,9.57,24.23,,8.47,8.28,9.85,0,1,4,15,,2.2946859903381798,Skinport,1757810067
StatTrak™ Nova | Antique (Factory New),Nova | Antique,stattrak,Factory New,The Phoenix Collection,classified,0.0,0.3,USD,26.96,43.96,,23.13,23.21,23.64,0,3,7,22,,-0.3446790176648076,Skinport,1757810067
StatTrak™ Nova | Antique (Minimal Wear),Nova | Antique,stattrak,Minimal Wear,The Phoenix Collection,classified,0.0,0.3,USD,20.75,26.07,,17.51,16.12,16.32,0,5,9,26,,8.622828784119111,Skinport,1757810067
StatTrak™ Nova | Antique (Field-Tested),Nova | Antique,stattrak,Field-Tested,The Phoenix Collection,classified,0.0,0.3,USD,,,,16.04,16.04,17.13,0,1,1,3,,0.0,Skinport,1757810067
Nova | Army Sheen (Factory New),Nova | Army Sheen,normal,Factory New,The Ancient Collection,consumer,0.0,0.3,USD,1.22,1.64,,0.87,0.97,0.96,0,1,43,60,,-10.309278350515463,Skinport,1757810067
Nova | Army Sheen (Minimal Wear),Nova | Army Sheen,normal,Minimal Wear,The Ancient Collection,consumer,0.0,0.3,USD,0.63,1.2,,,0.63,0.63,0,0,53,62,,,Skinport,1757810067
Nova | Army Sheen (Field-Tested),Nova | Army Sheen,normal,Field-Tested,The Ancient Collection,consumer,0.0,0.3,USD,0.86,0.93,,0.6,0.6,0.55,0,1,1,3,,0.0,Skinport,1757810067
Nova | Baroque Orange (Factory New),Nova | Baroque Orange,normal,Factory New,The Canals Collection,restricted,0.0,0.5,USD,130.15,138.96,,,120.07,131.2,0,0,2,6,,,Skinport,1757810067
Nova | Baroque Orange (Minimal Wear),Nova | Baroque Orange,normal,Minimal Wear,The Canals Collection,restricted,0.0,0.5,USD,125.26,125.26,,,,96.3,0,0,0,1,,,Skinport,1757810067
Nova | Baroque Orange (Field-Tested),Nova | Baroque Orange,normal,Field-Tested,The Canals Collection,restricted,0.0,0.5,USD,96.16,117.15,,,,57.72,0,0,0,1,,,Skinport,1757810067
Nova | Baroque Orange (Well-Worn),Nova | Baroque Orange,normal,Well-Worn,The Canals Collection,restricted,0.0,0.5,USD,,,,,,,0,0,0,0,,,Skinport,1757810067
Nova | Baroque Orange (Battle-Scarred),Nova | Baroque Orange,normal,Battle-Scarred,The Canals Collection,restricted,0.0,0.5,USD,,,,,,,0,0,0,0,,,Skinport,1757810067
Nova | Blaze Orange (Factory New),Nova | Blaze Orange,normal,Factory New,The Militia Collection,mil-spec,0.0,1.0,USD,,,,,,,0,0,0,0,,,Skinport,1757810067
Nova | Blaze Orange (Minimal Wear),Nova | Blaze Orange,normal,Minimal Wear,The Militia Collection,mil-spec,0.0,1.0,USD,47.06,52.14,,,49.41,49.41,0,0,1,1,,,Skinport,1757810067
Nova | Blaze Orange (Field-Tested),Nova | Blaze Orange,normal,Field-Tested,The Militia Collection,mil-spec,0.0,1.0,USD,23.44,38.04,,,,25.49,0,0,0,2,,,Skinport,1757810067
Nova | Blaze Orange (Well-Worn),Nova | Blaze Orange,normal,Well-Worn,The Militia Collection,mil-spec,0.0,1.0,USD,27.11,27.11,,,,,0,0,0,0,,,Skinport,1757810067
