Name,Collection,Rarity,Float,PriceCents,StatTrak
AK-47 | Aquamarine Revenge,The Falchion Collection,covert,0.725,,true
Nova | Sobek's Bite,The Anubis Collection,restricted,0.725,,true
Nova | Sobek's Bite,The Anubis Collection,restricted,0.035,,true
Nova | Sobek's Bite,The Anubis Collection,restricted,0.265,,true
Nova | Sobek's Bite,The Anubis Collection,restricted,0.110,,true
Nova | Sobek's Bite,The Anubis Collection,restricted,0.415,,true
Nova | Tempest,The Bravo Collection,mil-spec,0.035,,true
Nova | Tempest,The Bravo Collection,mil-spec,0.265,,true
Nova | Tempest,The Bravo Collection,mil-spec,0.110,,true
Nova | Toy Soldier,The Horizon Collection,restricted,0.725,,true
Nova | Toy Soldier,The Horizon Collection,restricted,0.035,,true
Nova | Toy Soldier,The Horizon Collection,restricted,0.265,,true
Nova | Toy Soldier,The Horizon Collection,restricted,0.110,,true
Nova | Toy Soldier,The Horizon Collection,restricted,0.415,,false
Nova | Toy Soldier,The Horizon Collection,restricted,0.415,,true
Nova | Turquoise Pour,The Ascent Collection,industrial,0.725,,true
Nova | Turquoise Pour,The Ascent Collection,industrial,0.035,,true
Nova | Turquoise Pour,The Ascent Collection,industrial,0.265,,true
Nova | Turquoise Pour,The Ascent Collection,industrial,0.110,,true
Nova | Turquoise Pour,The Ascent Collection,industrial,0.415,,true
Nova | Walnut,The Inferno Collection,consumer,0.725,,true
Nova | Walnut,The Inferno Collection,consumer,0.035,,true
Nova | Walnut,The Inferno Collection,consumer,0.265,,true
Nova | Walnut,The Inferno Collection,consumer,0.110,,true
Nova | Walnut,The Inferno Collection,consumer,0.415,,true
Nova | Wild Six,The Clutch Collection,restricted,0.725,,true
Nova | Wild Six,The Clutch Collection,restricted,0.035,,true
Nova | Wild Six,The Clutch Collection,restricted,0.265,,true
Nova | Wild Six,The Clutch Collection,restricted,0.110,,true
Nova | Wild Six,The Clutch Collection,restricted,0.415,,true
Nova | Windblown,The Snakebite Collection,mil-spec,0.725,,true
Nova | Windblown,The Snakebite Collection,mil-spec,0.035,,true
Nova | Windblown,The Snakebite Collection,mil-spec,0.265,,true
Nova | Windblown,The Snakebite Collection,mil-spec,0.110,,true
Nova | Windblown,The Snakebite Collection,mil-spec,0.415,,true
Nova | Wood Fired,The Danger Zone Collection,mil-spec,0.725,,true
Nova | Wood Fired,The Danger Zone Collection,mil-spec,0.035,,true
Nova | Wood Fired,The Danger Zone Collection,mil-spec,0.265,,true
Nova | Wood Fired,The Danger Zone Collection,mil-spec,0.110,,true
Nova | Wood Fired,The Danger Zone Collection,mil-spec,0.415,,true
Nova | Wurst Hölle,The Overpass 2024 Collection,mil-spec,0.725,,true
Nova | Wurst Hölle,The Overpass 2024 Collection,mil-spec,0.035,,true
Nova | Wurst Hölle,The Overpass 2024 Collection,mil-spec,0.265,,true
Nova | Wurst Hölle,The Overpass 2024 Collection,mil-spec,0.110,,true
Nova | Wurst Hölle,The Overpass 2024 Collection,mil-spec,0.415,,true
Nova | Yorkshire,The Sport & Field Collection,mil-spec,0.725,,true
Nova | Yorkshire,The Sport & Field Collection,mil-spec,0.035,,true
Nova | Yorkshire,The Sport & Field Collection,mil-spec,0.265,,true
Nova | Yorkshire,The Sport & Field Collection,mil-spec,0.110,,true
Nova | Yorkshire,The Sport & Field Collection,mil-spec,0.415,,true
P2000 | Acid Etched,The Prisma 2 Collection,restricted,0.725,,true
P2000 | Acid Etched,The Prisma 2 Collection,restricted,0.035,,true
P2000 | Acid Etched,The Prisma 2 Collection,restricted,0.265,,true
P2000 | Acid Etched,The Prisma 2 Collection,restricted,0.110,,true
P2000 | Acid Etched,The Prisma 2 Collection,restricted,0.415,,true
P2000 | Amber Fade,The Dust 2 Collection,restricted,0.035,,true
P2000 | Amber Fade,The Dust 2 Collection,restricted,0.265,,true
P2000 | Amber Fade,The Dust 2 Collection,restricted,0.110,,true
P2000 | Amber Fade,The Dust 2 Collection,restricted,0.415,,true
P2000 | Chainmail,The Cobblestone Collection,mil-spec,0.035,,true
P2000 | Chainmail,The Cobblestone Collection,mil-spec,0.265,,false
P2000 | Chainmail,The Cobblestone Collection,mil-spec,0.265,,true
P2000 | Chainmail,The Cobblestone Collection,mil-spec,0.110,,true
P2000 | Coach Class,The Baggage Collection,industrial,0.725,,true
P2000 | Coach Class,The Baggage Collection,industrial,0.035,,true
P2000 | Coach Class,The Baggage Collection,industrial,0.265,,true
P2000 | Coach Class,The Baggage Collection,industrial,0.110,,true
P2000 | Coach Class,The Baggage Collection,industrial,0.415,,true
P2000 | Coral Halftone,The Graphic Design Collection,industrial,0.725,,true
P2000 | Coral Halftone,The Graphic Design Collection,industrial,0.035,,true
P2000 | Coral Halftone,The Graphic Design Collection,industrial,0.265,,true
P2000 | Coral Halftone,The Graphic Design Collection,industrial,0.110,,true
P2000 | Coral Halftone,The Graphic Design Collection,industrial,0.415,,true
P2000 | Corticera,The eSports 2014 Summer Collection,classified,0.035,,true
P2000 | Corticera,The eSports 2014 Summer Collection,classified,0.265,,true
P2000 | Corticera,The eSports 2014 Summer Collection,classified,0.110,,true
P2000 | Dispatch,The Control Collection,mil-spec,0.725,,true
P2000 | Dispatch,The Control Collection,mil-spec,0.035,,true
P2000 | Dispatch,The Control Collection,mil-spec,0.265,,true
P2000 | Dispatch,The Control Collection,mil-spec,0.110,,true
P2000 | Dispatch,The Control Collection,mil-spec,0.415,,false
P2000 | Dispatch,The Control Collection,mil-spec,0.415,,true
P2000 | Fire Elemental,The Vanguard Collection,covert,0.725,,true
P2000 | Fire Elemental,The Vanguard Collection,covert,0.035,,true
P2000 | Fire Elemental,The Vanguard Collection,covert,0.265,,true
P2000 | Fire Elemental,The Vanguard Collection,covert,0.110,,true
P2000 | Fire Elemental,The Vanguard Collection,covert,0.415,,true
P2000 | Gnarled,The Fracture Collection,mil-spec,0.725,,true
P2000 | Gnarled,The Fracture Collection,mil-spec,0.035,,true
P2000 | Gnarled,The Fracture Collection,mil-spec,0.265,,true
P2000 | Gnarled,The Fracture Collection,mil-spec,0.110,,true
P2000 | Gnarled,The Fracture Collection,mil-spec,0.415,,true
P2000 | Granite Marbleized,The Italy Collection,industrial,0.725,,true
P2000 | Granite Marbleized,The Italy Collection,industrial,0.035,,true
P2000 | Granite Marbleized,The Italy Collection,industrial,0.265,,true
P2000 | Granite Marbleized,The Italy Collection,industrial,0.110,,true
P2000 | Granite Marbleized,The Italy Collection,industrial,0.415,,true
P2000 | Grassland,The Overpass Collection,industrial,0.725,,true
P2000 | Grassland,The Overpass Collection,industrial,0.035,,true
P2000 | Grassland,The Overpass Collection,industrial,0.265,,true
P2000 | Grassland,The Overpass Collection,industrial,0.110,,true
P2000 | Grassland,The Overpass Collection,industrial,0.415,,false
P2000 | Grassland,The Overpass Collection,industrial,0.415,,true
P2000 | Grassland Leaves,The Militia Collection,industrial,0.725,,true
P2000 | Grassland Leaves,The Militia Collection,industrial,0.035,,true
P2000 | Grassland Leaves,The Militia Collection,industrial,0.265,,true
P2000 | Grassland Leaves,The Militia Collection,industrial,0.110,,false
P2000 | Grassland Leaves,The Militia Collection,industrial,0.110,,true
P2000 | Grassland Leaves,The Militia Collection,industrial,0.415,,false
P2000 | Grassland Leaves,The Militia Collection,industrial,0.415,,true
P2000 | Handgun,The Falchion Collection,restricted,0.725,,true
P2000 | Handgun,The Falchion Collection,restricted,0.035,,true
P2000 | Handgun,The Falchion Collection,restricted,0.265,,true
P2000 | Handgun,The Falchion Collection,restricted,0.110,,true
P2000 | Handgun,The Falchion Collection,restricted,0.415,,true
P2000 | Imperial,The Revolver Case Collection,mil-spec,0.035,,true
P2000 | Imperial,The Revolver Case Collection,mil-spec,0.265,,true
P2000 | Imperial,The Revolver Case Collection,mil-spec,0.110,,true
P2000 | Imperial Dragon,The Gamma Collection,classified,0.725,,true
P2000 | Imperial Dragon,The Gamma Collection,classified,0.035,,true
P2000 | Imperial Dragon,The Gamma Collection,classified,0.265,,true
P2000 | Imperial Dragon,The Gamma Collection,classified,0.110,,true
P2000 | Imperial Dragon,The Gamma Collection,classified,0.415,,true
P2000 | Ivory,The Breakout Collection,mil-spec,0.725,,true
P2000 | Ivory,The Breakout Collection,mil-spec,0.035,,true
P2000 | Ivory,The Breakout Collection,mil-spec,0.265,,true
P2000 | Ivory,The Breakout Collection,mil-spec,0.110,,true
P2000 | Ivory,The Breakout Collection,mil-spec,0.415,,true
P2000 | Lifted Spirits,The Dreams & Nightmares Collection,mil-spec,0.725,,true
P2000 | Lifted Spirits,The Dreams & Nightmares Collection,mil-spec,0.035,,true
P2000 | Lifted Spirits,The Dreams & Nightmares Collection,mil-spec,0.265,,true
P2000 | Lifted Spirits,The Dreams & Nightmares Collection,mil-spec,0.110,,true
P2000 | Lifted Spirits,The Dreams & Nightmares Collection,mil-spec,0.415,,true
P2000 | Marsh,The Boreal Collection,industrial,0.725,,true
P2000 | Marsh,The Boreal Collection,industrial,0.035,,true
P2000 | Marsh,The Boreal Collection,industrial,0.265,,true
P2000 | Marsh,The Boreal Collection,industrial,0.110,,true
P2000 | Marsh,The Boreal Collection,industrial,0.415,,true
P2000 | Obsidian,The Shattered Web Collection,restricted,0.725,,true
P2000 | Obsidian,The Shattered Web Collection,restricted,0.035,,true
P2000 | Obsidian,The Shattered Web Collection,restricted,0.265,,true
P2000 | Obsidian,The Shattered Web Collection,restricted,0.110,,true
P2000 | Obsidian,The Shattered Web Collection,restricted,0.415,,true
P2000 | Ocean Foam,The Bravo Collection,classified,0.035,,true
P2000 | Ocean Foam,The Bravo Collection,classified,0.110,,true
P2000 | Oceanic,The Chroma 3 Collection,mil-spec,0.725,,true
P2000 | Oceanic,The Chroma 3 Collection,mil-spec,0.035,,true
P2000 | Oceanic,The Chroma 3 Collection,mil-spec,0.265,,true
P2000 | Oceanic,The Chroma 3 Collection,mil-spec,0.110,,true
P2000 | Oceanic,The Chroma 3 Collection,mil-spec,0.415,,true
P2000 | Panther Camo,The Ancient Collection,industrial,0.725,,false
P2000 | Panther Camo,The Ancient Collection,industrial,0.725,,true
P2000 | Panther Camo,The Ancient Collection,industrial,0.035,,true
P2000 | Panther Camo,The Ancient Collection,industrial,0.265,,true
P2000 | Panther Camo,The Ancient Collection,industrial,0.110,,true
P2000 | Panther Camo,The Ancient Collection,industrial,0.415,,true
P2000 | Pathfinder,The Gods and Monsters Collection,industrial,0.035,,true
P2000 | Pathfinder,The Gods and Monsters Collection,industrial,0.265,,true
P2000 | Pathfinder,The Gods and Monsters Collection,industrial,0.110,,true
P2000 | Pulse,The Huntsman Collection,mil-spec,0.725,,true
P2000 | Pulse,The Huntsman Collection,mil-spec,0.035,,true
P2000 | Pulse,The Huntsman Collection,mil-spec,0.265,,true
P2000 | Pulse,The Huntsman Collection,mil-spec,0.110,,true
P2000 | Pulse,The Huntsman Collection,mil-spec,0.415,,true
P2000 | Red FragCam,The Arms Deal 3 Collection,mil-spec,0.725,,true
P2000 | Red FragCam,The Arms Deal 3 Collection,mil-spec,0.035,,true
P2000 | Red FragCam,The Arms Deal 3 Collection,mil-spec,0.265,,true
P2000 | Red FragCam,The Arms Deal 3 Collection,mil-spec,0.110,,true
P2000 | Red FragCam,The Arms Deal 3 Collection,mil-spec,0.415,,true
P2000 | Royal Baroque,The Ascent Collection,mil-spec,0.725,,true
P2000 | Royal Baroque,The Ascent Collection,mil-spec,0.035,,false
P2000 | Royal Baroque,The Ascent Collection,mil-spec,0.035,,true
P2000 | Royal Baroque,The Ascent Collection,mil-spec,0.265,,false
P2000 | Royal Baroque,The Ascent Collection,mil-spec,0.265,,true
P2000 | Royal Baroque,The Ascent Collection,mil-spec,0.110,,false
P2000 | Royal Baroque,The Ascent Collection,mil-spec,0.110,,true
P2000 | Royal Baroque,The Ascent Collection,mil-spec,0.415,,false
P2000 | Royal Baroque,The Ascent Collection,mil-spec,0.415,,true
P2000 | Scorpion,The Dust Collection,restricted,0.035,,false
P2000 | Scorpion,The Dust Collection,restricted,0.035,,true
P2000 | Scorpion,The Dust Collection,restricted,0.110,,false
P2000 | Scorpion,The Dust Collection,restricted,0.110,,true
P2000 | Silver,The Office Collection,mil-spec,0.035,,false
P2000 | Silver,The Office Collection,mil-spec,0.035,,true
P2000 | Silver,The Office Collection,mil-spec,0.110,,false
P2000 | Silver,The Office Collection,mil-spec,0.110,,true
P2000 | Space Race,The 2021 Train Collection,restricted,0.725,,false
P2000 | Space Race,The 2021 Train Collection,restricted,0.725,,true
P2000 | Space Race,The 2021 Train Collection,restricted,0.035,,false
P2000 | Space Race,The 2021 Train Collection,restricted,0.035,,true
P2000 | Space Race,The 2021 Train Collection,restricted,0.265,,false
P2000 | Space Race,The 2021 Train Collection,restricted,0.265,,true
P2000 | Space Race,The 2021 Train Collection,restricted,0.110,,false
P2000 | Space Race,The 2021 Train Collection,restricted,0.110,,true
P2000 | Space Race,The 2021 Train Collection,restricted,0.415,,false
P2000 | Space Race,The 2021 Train Collection,restricted,0.415,,true
P2000 | Sure Grip,The Fever Collection,mil-spec,0.725,,false
P2000 | Sure Grip,The Fever Collection,mil-spec,0.725,,true
P2000 | Sure Grip,The Fever Collection,mil-spec,0.035,,false
P2000 | Sure Grip,The Fever Collection,mil-spec,0.035,,true
P2000 | Sure Grip,The Fever Collection,mil-spec,0.265,,false
P2000 | Sure Grip,The Fever Collection,mil-spec,0.265,,true
P2000 | Sure Grip,The Fever Collection,mil-spec,0.110,,false
P2000 | Sure Grip,The Fever Collection,mil-spec,0.110,,true
P2000 | Sure Grip,The Fever Collection,mil-spec,0.415,,false
P2000 | Sure Grip,The Fever Collection,mil-spec,0.415,,true
P2000 | Turf,The Glove Collection,mil-spec,0.725,,false
P2000 | Turf,The Glove Collection,mil-spec,0.725,,true
P2000 | Turf,The Glove Collection,mil-spec,0.035,,false
P2000 | Turf,The Glove Collection,mil-spec,0.035,,true
P2000 | Turf,The Glove Collection,mil-spec,0.265,,true
P2000 | Turf,The Glove Collection,mil-spec,0.110,,true
P2000 | Turf,The Glove Collection,mil-spec,0.415,,true
P2000 | Urban Hazard,The Clutch Collection,mil-spec,0.725,,true
P2000 | Urban Hazard,The Clutch Collection,mil-spec,0.035,,true
P2000 | Urban Hazard,The Clutch Collection,mil-spec,0.265,,true
P2000 | Urban Hazard,The Clutch Collection,mil-spec,0.110,,true
P2000 | Urban Hazard,The Clutch Collection,mil-spec,0.415,,true
P2000 | Wicked Sick,The Revolution Collection,classified,0.725,,true
P2000 | Wicked Sick,The Revolution Collection,classified,0.035,,true
P2000 | Wicked Sick,The Revolution Collection,classified,0.265,,true
P2000 | Wicked Sick,The Revolution Collection,classified,0.110,,true
P2000 | Wicked Sick,The Revolution Collection,classified,0.415,,true
P2000 | Woodsman,The Operation Hydra Collection,restricted,0.725,,true
P2000 | Woodsman,The Operation Hydra Collection,restricted,0.035,,true
P2000 | Woodsman,The Operation Hydra Collection,restricted,0.265,,true
P2000 | Woodsman,The Operation Hydra Collection,restricted,0.110,,true
P2000 | Woodsman,The Operation Hydra Collection,restricted,0.415,,true
P250 | Apep's Curse,The Anubis Collection,classified,0.725,,true
P250 | Apep's Curse,The Anubis Collection,classified,0.035,,true
P250 | Apep's Curse,The Anubis Collection,classified,0.265,,true
P250 | Apep's Curse,The Anubis Collection,classified,0.110,,true
P250 | Apep's Curse,The Anubis Collection,classified,0.415,,true
P250 | Asiimov,The Chroma 3 Collection,classified,0.725,,true
P250 | Asiimov,The Chroma 3 Collection,classified,0.265,,true
P250 | Asiimov,The Chroma 3 Collection,classified,0.110,,true
P250 | Asiimov,The Chroma 3 Collection,classified,0.415,,true
P250 | Bengal Tiger,The Havoc Collection,mil-spec,0.725,,false
P250 | Bengal Tiger,The Havoc Collection,mil-spec,0.725,,true
P250 | Bengal Tiger,The Havoc Collection,mil-spec,0.035,,true
P250 | Bengal Tiger,The Havoc Collection,mil-spec,0.265,,true
P250 | Bengal Tiger,The Havoc Collection,mil-spec,0.110,,true
P250 | Bengal Tiger,The Havoc Collection,mil-spec,0.415,,true
P250 | Black & Tan,The 2021 Dust 2 Collection,mil-spec,0.725,,true
P250 | Black & Tan,The 2021 Dust 2 Collection,mil-spec,0.035,,true
P250 | Black & Tan,The 2021 Dust 2 Collection,mil-spec,0.265,,true
P250 | Black & Tan,The 2021 Dust 2 Collection,mil-spec,0.110,,true
P250 | Black & Tan,The 2021 Dust 2 Collection,mil-spec,0.415,,true
P250 | Bone Mask,The Mirage Collection,consumer,0.725,,true
P250 | Bone Mask,The Mirage Collection,consumer,0.035,,true
P250 | Bone Mask,The Mirage Collection,consumer,0.265,,true
P250 | Bone Mask,The Mirage Collection,consumer,0.110,,true
P250 | Bone Mask,The Mirage Collection,consumer,0.415,,true
P250 | Boreal Forest,The Lake Collection,consumer,0.725,,true
P250 | Boreal Forest,The Lake Collection,consumer,0.035,,true
P250 | Boreal Forest,The Lake Collection,consumer,0.265,,true
P250 | Boreal Forest,The Lake Collection,consumer,0.110,,true
P250 | Boreal Forest,The Lake Collection,consumer,0.415,,true
P250 | Cartel,The Vanguard Collection,classified,0.725,,true
P250 | Cartel,The Vanguard Collection,classified,0.035,,true
P250 | Cartel,The Vanguard Collection,classified,0.265,,true
P250 | Cartel,The Vanguard Collection,classified,0.110,,true
P250 | Cartel,The Vanguard Collection,classified,0.415,,true
P250 | Cassette,The Fracture Collection,mil-spec,0.725,,true
P250 | Cassette,The Fracture Collection,mil-spec,0.035,,true
P250 | Cassette,The Fracture Collection,mil-spec,0.265,,true
P250 | Cassette,The Fracture Collection,mil-spec,0.110,,true
P250 | Cassette,The Fracture Collection,mil-spec,0.415,,true
P250 | Constructivist,The Train 2025 Collection,industrial,0.035,,true
P250 | Constructivist,The Train 2025 Collection,industrial,0.265,,true
P250 | Constructivist,The Train 2025 Collection,industrial,0.110,,true
P250 | Contaminant,The Operation Broken Fang Collection,mil-spec,0.725,,true
P250 | Contaminant,The Operation Broken Fang Collection,mil-spec,0.035,,true
P250 | Contaminant,The Operation Broken Fang Collection,mil-spec,0.265,,true
