Name,Wear,PriceCents,StatTrak
AK-47 | Aquamarine Revenge,Factory New,30200,False
MP7 | Motherboard,Factory New,21,False
MP7 | Motherboard,Minimal Wear,8,False
MP7 | Motherboard,Field-Tested,3,False
MP7 | Motherboard,Well-Worn,3,False
MP7 | Motherboard,Battle-Scarred,3,False
MP7 | Nemesis,Factory New,2869,False
MP7 | Nemesis,Minimal Wear,1038,False
MP7 | Nemesis,Field-Tested,548,False
MP7 | Neon Ply,Factory New,699,False
MP7 | Neon Ply,Minimal Wear,345,False
MP7 | Neon Ply,Field-Tested,300,False
MP7 | Neon Ply,Well-Worn,197,False
MP7 | Neon Ply,Battle-Scarred,116,False
MP7 | Ocean Foam,Factory New,479,False
MP7 | Ocean Foam,Minimal Wear,900,False
MP7 | Olive Plaid,Factory New,1253,False
MP7 | Olive Plaid,Minimal Wear,334,False
MP7 | Olive Plaid,Field-Tested,317,False
MP7 | Olive Plaid,Battle-Scarred,1841,False
MP7 | Orange Peel,Battle-Scarred,5272,False
MP7 | Skulls,Minimal Wear,2230,False
MP7 | Skulls,Field-Tested,2235,False
MP7 | Special Delivery,Factory New,830,False
MP7 | Special Delivery,Minimal Wear,262,False
MP7 | Special Delivery,Field-Tested,169,False
MP7 | Special Delivery,Well-Worn,171,False
MP7 | Special Delivery,Battle-Scarred,150,False
MP7 | Sunbaked,Factory New,20,False
MP7 | Sunbaked,Minimal Wear,4,False
MP7 | Sunbaked,Field-Tested,3,False
MP7 | Sunbaked,Well-Worn,3,False
MP7 | Sunbaked,Battle-Scarred,3,False
MP7 | Tall Grass,Factory New,499,False
MP7 | Tall Grass,Minimal Wear,294,False
MP7 | Tall Grass,Field-Tested,250,False
MP7 | Tall Grass,Well-Worn,3514,False
MP7 | Tall Grass,Battle-Scarred,250,False
MP7 | Teal Blossom,Factory New,16600,False
MP7 | Teal Blossom,Minimal Wear,14726,False
MP7 | Teal Blossom,Field-Tested,14544,False
MP7 | Teal Blossom,Battle-Scarred,10000000,False
MP7 | Urban Hazard,Factory New,36,False
MP7 | Urban Hazard,Minimal Wear,20,False
MP7 | Urban Hazard,Field-Tested,10,False
MP7 | Urban Hazard,Well-Worn,9,False
MP7 | Urban Hazard,Battle-Scarred,10,False
MP7 | Vault Heist,Factory New,437,False
MP7 | Vault Heist,Minimal Wear,385,False
MP7 | Vault Heist,Field-Tested,323,False
MP7 | Vault Heist,Well-Worn,570,False
MP7 | Vault Heist,Battle-Scarred,243,False
MP7 | Whiteout,Factory New,82999,False
MP7 | Whiteout,Minimal Wear,10943,False
MP7 | Whiteout,Field-Tested,2600,False
MP7 | Whiteout,Well-Worn,2075,False
MP7 | Whiteout,Battle-Scarred,2562,False
MP9 | Airlock,Factory New,1611,False
MP9 | Airlock,Minimal Wear,575,False
MP9 | Airlock,Field-Tested,215,False
MP9 | Airlock,Well-Worn,181,False
MP9 | Airlock,Battle-Scarred,202,False
MP9 | Arctic Tri-Tone,Factory New,1456,False
MP9 | Arctic Tri-Tone,Minimal Wear,644,False
MP9 | Arctic Tri-Tone,Field-Tested,511,False
MP9 | Arctic Tri-Tone,Well-Worn,563,False
MP9 | Arctic Tri-Tone,Battle-Scarred,555,False
MP9 | Army Sheen,Factory New,129,False
MP9 | Army Sheen,Minimal Wear,79,False
MP9 | Army Sheen,Field-Tested,85,False
MP9 | Bioleak,Factory New,39,False
MP9 | Bioleak,Minimal Wear,23,False
MP9 | Bioleak,Field-Tested,21,False
MP9 | Bioleak,Well-Worn,58,False
MP9 | Bioleak,Battle-Scarred,14,False
MP9 | Black Sand,Factory New,42,False
MP9 | Black Sand,Minimal Wear,20,False
MP9 | Black Sand,Field-Tested,7,False
MP9 | Black Sand,Well-Worn,4,False
MP9 | Black Sand,Battle-Scarred,3,False
MP9 | Buff Blue,Factory New,25,False
MP9 | Buff Blue,Minimal Wear,9,False
MP9 | Buff Blue,Field-Tested,3,False
MP9 | Buff Blue,Well-Worn,3,False
MP9 | Buff Blue,Battle-Scarred,3,False
MP9 | Bulldozer,Factory New,99900,False
MP9 | Bulldozer,Minimal Wear,29759,False
MP9 | Bulldozer,Field-Tested,12998,False
MP9 | Bulldozer,Well-Worn,9442,False
MP9 | Bulldozer,Battle-Scarred,10475,False
MP9 | Capillary,Factory New,67,False
MP9 | Capillary,Minimal Wear,33,False
MP9 | Capillary,Field-Tested,29,False
MP9 | Capillary,Well-Worn,40,False
MP9 | Capillary,Battle-Scarred,18,False
MP9 | Cobalt Paisley,Factory New,471,False
MP9 | Cobalt Paisley,Minimal Wear,478,False
MP9 | Cobalt Paisley,Field-Tested,162,False
MP9 | Cobalt Paisley,Well-Worn,110,False
MP9 | Cobalt Paisley,Battle-Scarred,68,False
MP9 | Dark Age,Factory New,12972,False
MP9 | Dark Age,Minimal Wear,12421,False
MP9 | Dart,Factory New,35,False
MP9 | Dart,Minimal Wear,262,False
MP9 | Dart,Field-Tested,66,False
MP9 | Dart,Well-Worn,168,False
MP9 | Dart,Battle-Scarred,233,False
MP9 | Deadly Poison,Factory New,277,False
MP9 | Deadly Poison,Minimal Wear,87,False
MP9 | Deadly Poison,Field-Tested,37,False
MP9 | Deadly Poison,Well-Worn,27,False
MP9 | Deadly Poison,Battle-Scarred,16,False
MP9 | Dry Season,Factory New,6500,False
MP9 | Dry Season,Minimal Wear,694,False
MP9 | Dry Season,Field-Tested,410,False
MP9 | Dry Season,Well-Worn,593,False
MP9 | Dry Season,Battle-Scarred,419,False
MP9 | Featherweight,Factory New,35,False
MP9 | Featherweight,Minimal Wear,3,False
MP9 | Featherweight,Field-Tested,3,False
MP9 | Featherweight,Well-Worn,3,False
MP9 | Featherweight,Battle-Scarred,3,False
MP9 | Food Chain,Factory New,1968,False
MP9 | Food Chain,Minimal Wear,432,False
MP9 | Food Chain,Field-Tested,195,False
MP9 | Food Chain,Well-Worn,199,False
MP9 | Food Chain,Battle-Scarred,195,False
MP9 | Goo,Factory New,1900,False
MP9 | Goo,Minimal Wear,599,False
MP9 | Goo,Field-Tested,54,False
MP9 | Goo,Well-Worn,98,False
MP9 | Goo,Battle-Scarred,129,False
MP9 | Green Plaid,Factory New,899,False
MP9 | Green Plaid,Minimal Wear,650,False
MP9 | Green Plaid,Field-Tested,320,False
MP9 | Green Plaid,Well-Worn,3070,False
MP9 | Green Plaid,Battle-Scarred,345,False
MP9 | Hot Rod,Factory New,45500,False
MP9 | Hot Rod,Minimal Wear,30000,False
MP9 | Hydra,Factory New,2651,False
MP9 | Hydra,Minimal Wear,977,False
MP9 | Hydra,Field-Tested,468,False
MP9 | Hydra,Well-Worn,600,False
MP9 | Hydra,Battle-Scarred,487,False
MP9 | Hypnotic,Factory New,1229,False
MP9 | Hypnotic,Minimal Wear,1204,False
MP9 | Latte Rush,Factory New,14262,False
MP9 | Latte Rush,Minimal Wear,5625,False
MP9 | Latte Rush,Field-Tested,1844,False
MP9 | Latte Rush,Well-Worn,274,False
MP9 | Latte Rush,Battle-Scarred,1350,False
MP9 | Modest Threat,Factory New,29,False
MP9 | Modest Threat,Minimal Wear,15,False
MP9 | Modest Threat,Field-Tested,20,False
MP9 | Modest Threat,Well-Worn,9,False
MP9 | Modest Threat,Battle-Scarred,11,False
MP9 | Mount Fuji,Factory New,710,False
MP9 | Mount Fuji,Minimal Wear,800,False
MP9 | Mount Fuji,Field-Tested,574,False
MP9 | Mount Fuji,Well-Worn,480,False
MP9 | Mount Fuji,Battle-Scarred,461,False
MP9 | Multi-Terrain,Factory New,6,False
MP9 | Multi-Terrain,Minimal Wear,4,False
MP9 | Multi-Terrain,Field-Tested,3,False
MP9 | Multi-Terrain,Well-Worn,3,False
MP9 | Multi-Terrain,Battle-Scarred,3,False
MP9 | Music Box,Factory New,2269,False
MP9 | Music Box,Minimal Wear,2051,False
MP9 | Music Box,Field-Tested,1894,False
MP9 | Music Box,Battle-Scarred,1843,False
MP9 | Nexus,Factory New,34,False
MP9 | Nexus,Minimal Wear,9,False
MP9 | Nexus,Field-Tested,3,False
MP9 | Nexus,Well-Worn,3,False
MP9 | Nexus,Battle-Scarred,3,False
MP9 | Old Roots,Factory New,490,False
MP9 | Old Roots,Minimal Wear,365,False
MP9 | Old Roots,Field-Tested,415,False
MP9 | Old Roots,Battle-Scarred,405,False
MP9 | Orange Peel,Factory New,137,False
MP9 | Orange Peel,Minimal Wear,17,False
MP9 | Orange Peel,Field-Tested,10,False
MP9 | Orange Peel,Well-Worn,9,False
MP9 | Orange Peel,Battle-Scarred,11,False
MP9 | Pandora's Box,Factory New,21050,False
MP9 | Pandora's Box,Minimal Wear,17816,False
MP9 | Pandora's Box,Field-Tested,21690,False
MP9 | Pine,Factory New,11,False
MP9 | Pine,Minimal Wear,4,False
MP9 | Pine,Field-Tested,3,False
MP9 | Pine,Well-Worn,3,False
MP9 | Pine,Battle-Scarred,3,False
MP9 | Rose Iron,Factory New,1055,False
MP9 | Rose Iron,Minimal Wear,776,False
MP9 | Rose Iron,Field-Tested,699,False
MP9 | Ruby Poison Dart,Factory New,370,False
MP9 | Ruby Poison Dart,Minimal Wear,157,False
MP9 | Ruby Poison Dart,Field-Tested,130,False
MP9 | Ruby Poison Dart,Battle-Scarred,2700,False
MP9 | Sand Dashed,Factory New,68,False
MP9 | Sand Dashed,Minimal Wear,3,False
MP9 | Sand Dashed,Field-Tested,3,False
MP9 | Sand Dashed,Well-Worn,3,False
MP9 | Sand Dashed,Battle-Scarred,3,False
MP9 | Sand Scale,Factory New,55,False
MP9 | Sand Scale,Minimal Wear,28,False
MP9 | Sand Scale,Field-Tested,22,False
MP9 | Sand Scale,Well-Worn,15,False
MP9 | Setting Sun,Factory New,1810,False
MP9 | Setting Sun,Minimal Wear,2366,False
MP9 | Setting Sun,Field-Tested,898,False
MP9 | Setting Sun,Well-Worn,907,False
MP9 | Setting Sun,Battle-Scarred,1139,False
MP9 | Shredded,Factory New,438,False
MP9 | Shredded,Battle-Scarred,87,False
MP9 | Wild Lily,Factory New,364317,False
MP9 | Wild Lily,Minimal Wear,335365,False
MP9 | Wild Lily,Field-Tested,316701,False
Negev | Anodized Navy,Factory New,39371,False
Negev | Anodized Navy,Minimal Wear,109035,False
Negev | Army Sheen,Factory New,4,False
Negev | Army Sheen,Minimal Wear,8,False
Negev | Army Sheen,Field-Tested,4,False
Negev | Boroque Sand,Factory New,1126,False
Negev | Boroque Sand,Minimal Wear,650,False
Negev | Boroque Sand,Field-Tested,157,False
Negev | Boroque Sand,Well-Worn,148,False
Negev | Boroque Sand,Battle-Scarred,140,False
Negev | Bratatat,Factory New,620,False
Negev | Bratatat,Minimal Wear,199,False
Negev | Bratatat,Field-Tested,120,False
Negev | Bratatat,Well-Worn,215,False
Negev | Bratatat,Battle-Scarred,97,False
Negev | Bulkhead,Factory New,17,False
Negev | Bulkhead,Minimal Wear,7,False
Negev | Bulkhead,Field-Tested,3,False
Negev | Bulkhead,Well-Worn,4,False
Negev | Bulkhead,Battle-Scarred,3,False
Negev | CaliCamo,Factory New,3799,False
Negev | CaliCamo,Minimal Wear,5644,False
Negev | CaliCamo,Field-Tested,2410,False
Negev | CaliCamo,Well-Worn,567378,False
Negev | CaliCamo,Battle-Scarred,2710,False
Negev | Dazzle,Minimal Wear,50,False
Negev | Dazzle,Field-Tested,12,False
Negev | Dazzle,Well-Worn,12,False
Negev | Dazzle,Battle-Scarred,8,False
Negev | Desert-Strike,Factory New,35,False
Negev | Desert-Strike,Minimal Wear,20,False
Negev | Desert-Strike,Field-Tested,10,False
Negev | Desert-Strike,Well-Worn,9,False
Negev | Desert-Strike,Battle-Scarred,7,False
Negev | Drop Me,Factory New,25,False
Negev | Drop Me,Minimal Wear,6,False
Negev | Drop Me,Field-Tested,3,False
Negev | Drop Me,Well-Worn,3,False
Negev | Drop Me,Battle-Scarred,3,False
Negev | Infrastructure,Factory New,1700,False
Negev | Infrastructure,Minimal Wear,1439,False
Negev | Infrastructure,Field-Tested,1300,False
Negev | Lionfish,Factory New,174,False
Negev | Lionfish,Minimal Wear,56,False
Negev | Lionfish,Field-Tested,30,False
Negev | Lionfish,Battle-Scarred,23,False
Negev | Loudmouth,Minimal Wear,505,False
Negev | Loudmouth,Field-Tested,87,False
Negev | Loudmouth,Well-Worn,500,False
Negev | Loudmouth,Battle-Scarred,199,False
Negev | Man-o'-war,Minimal Wear,39,False
Negev | Man-o'-war,Field-Tested,18,False
Negev | Mjölnir,Factory New,319999,False
Negev | Mjölnir,Minimal Wear,298321,False
Negev | Mjölnir,Field-Tested,309900,False
Negev | Nuclear Waste,Factory New,328,False
Negev | Nuclear Waste,Minimal Wear,335,False
Negev | Nuclear Waste,Field-Tested,380,False
Negev | Nuclear Waste,Well-Worn,602,False
Negev | Phoenix Stencil,Factory New,3607,False
Negev | Power Loader,Factory New,1999,False
Negev | Power Loader,Minimal Wear,9346,False
Negev | Power Loader,Field-Tested,183,False
Negev | Power Loader,Well-Worn,82,False
Negev | Power Loader,Battle-Scarred,63,False
Negev | Prototype,Factory New,37,False
Negev | Prototype,Minimal Wear,17,False
Negev | Prototype,Field-Tested,15,False
Negev | Prototype,Battle-Scarred,8,False
Negev | Raw Ceramic,Factory New,10,False
Negev | Raw Ceramic,Minimal Wear,4,False
Negev | Raw Ceramic,Field-Tested,3,False
Negev | Raw Ceramic,Well-Worn,3,False
Negev | Raw Ceramic,Battle-Scarred,3,False
Negev | Sour Grapes,Factory New,80,False
Negev | Sour Grapes,Minimal Wear,36,False
Negev | Sour Grapes,Field-Tested,21,False
Negev | Sour Grapes,Well-Worn,27,False
Negev | Sour Grapes,Battle-Scarred,36,False
Negev | Terrain,Factory New,200,False
Negev | Terrain,Minimal Wear,91,False
Negev | Terrain,Field-Tested,56,False
Negev | Terrain,Well-Worn,42,False
Negev | Ultralight,Factory New,33,False
Negev | Ultralight,Minimal Wear,7,False
Negev | Ultralight,Field-Tested,3,False
Negev | Ultralight,Well-Worn,3,False
Negev | Ultralight,Battle-Scarred,3,False
Negev | Wall Bang,Factory New,54,False
Negev | Wall Bang,Minimal Wear,25,False
Negev | Wall Bang,Field-Tested,12,False
Negev | Wall Bang,Well-Worn,11,False
Negev | Wall Bang,Battle-Scarred,10,False
Negev | dev_texture,Factory New,264,False
Negev | dev_texture,Minimal Wear,56,False
Negev | dev_texture,Field-Tested,19,False
Negev | dev_texture,Battle-Scarred,17,False
Nova | Antique,Factory New,1255,False
Nova | Antique,Minimal Wear,947,False
Nova | Antique,Field-Tested,1177,False
Nova | Army Sheen,Factory New,99,False
Nova | Army Sheen,Minimal Wear,61,False
Nova | Army Sheen,Field-Tested,80,False
Nova | Baroque Orange,Factory New,12990,False
Nova | Baroque Orange,Well-Worn,11251,False
Nova | Blaze Orange,Factory New,48999,False
Nova | Blaze Orange,Minimal Wear,3200,False
Nova | Blaze Orange,Field-Tested,1547,False
Nova | Blaze Orange,Well-Worn,1494,False
Nova | Blaze Orange,Battle-Scarred,18500,False
Nova | Bloomstick,Factory New,6299,False
Nova | Bloomstick,Minimal Wear,853,False
Nova | Bloomstick,Field-Tested,1053,False
Nova | Bloomstick,Well-Worn,1044,False
Nova | Caged Steel,Factory New,43,False
Nova | Caged Steel,Minimal Wear,20,False
Nova | Caged Steel,Field-Tested,21,False
Nova | Candy Apple,Factory New,59,False
Nova | Candy Apple,Minimal Wear,25,False
Nova | Candy Apple,Field-Tested,30,False
Nova | Clear Polymer,Factory New,1489,False
Nova | Clear Polymer,Minimal Wear,1089,False
Nova | Clear Polymer,Field-Tested,492,False
Nova | Clear Polymer,Well-Worn,440,False
Nova | Clear Polymer,Battle-Scarred,360,False
Nova | Dark Sigil,Factory New,45,False
Nova | Dark Sigil,Minimal Wear,11,False
Nova | Dark Sigil,Field-Tested,6,False
Nova | Dark Sigil,Well-Worn,5,False
Nova | Dark Sigil,Battle-Scarred,4,False
Nova | Exo,Factory New,64,False
Nova | Exo,Minimal Wear,38,False
Nova | Exo,Field-Tested,24,False
Nova | Exo,Well-Worn,20,False
Nova | Exo,Battle-Scarred,50,False
Nova | Forest Leaves,Factory New,2800,False
Nova | Forest Leaves,Minimal Wear,800,False
Nova | Forest Leaves,Field-Tested,275,False
Nova | Forest Leaves,Battle-Scarred,335,False
Nova | Ghost Camo,Factory New,315,False
Nova | Ghost Camo,Minimal Wear,186,False
Nova | Ghost Camo,Field-Tested,300,False
Nova | Ghost Camo,Well-Worn,2286,False
Nova | Gila,Factory New,502,False
Nova | Gila,Minimal Wear,160,False
Nova | Gila,Field-Tested,68,False
Nova | Graphite,Factory New,929,False
Nova | Graphite,Minimal Wear,1640,False
Nova | Green Apple,Factory New,2000,False
Nova | Green Apple,Minimal Wear,1521,False
Nova | Green Apple,Field-Tested,1700,False
Nova | Hyper Beast,Factory New,5100,False
Nova | Hyper Beast,Minimal Wear,2691,False
Nova | Hyper Beast,Field-Tested,1891,False
Nova | Hyper Beast,Well-Worn,1687,False
Nova | Hyper Beast,Battle-Scarred,1740,False
Nova | Interlock,Factory New,1550,False
Nova | Interlock,Minimal Wear,1450,False
Nova | Interlock,Field-Tested,1196,False
Nova | Interlock,Battle-Scarred,2343,False
Nova | Koi,Factory New,365,False
Nova | Koi,Minimal Wear,123,False
Nova | Koi,Field-Tested,101,False
Nova | Mandrel,Factory New,5,False
Nova | Mandrel,Minimal Wear,3,False
Nova | Mandrel,Field-Tested,3,False
Nova | Mandrel,Well-Worn,3,False
Nova | Mandrel,Battle-Scarred,3,False
Nova | Marsh Grass,Factory New,8,False
Nova | Marsh Grass,Minimal Wear,3,False
Nova | Marsh Grass,Field-Tested,3,False
Nova | Marsh Grass,Well-Worn,3,False
Nova | Marsh Grass,Battle-Scarred,3,False
Nova | Predator,Well-Worn,3,False
Nova | Quick Sand,Factory New,2929,False
Nova | Quick Sand,Minimal Wear,3168,False
Nova | Quick Sand,Field-Tested,2800,False
Nova | Quick Sand,Battle-Scarred,3983,False
Nova | Rain Station,Factory New,84,False
Nova | Rain Station,Minimal Wear,14,False
Nova | Rain Station,Field-Tested,10,False
Nova | Ranger,Factory New,89,False
Nova | Ranger,Minimal Wear,45,False
Nova | Ranger,Field-Tested,42,False
Nova | Ranger,Well-Worn,37,False
Nova | Ranger,Battle-Scarred,35,False
Nova | Red Quartz,Factory New,3166,False
Nova | Red Quartz,Minimal Wear,1850,False
Nova | Red Quartz,Field-Tested,919,False
Nova | Red Quartz,Well-Worn,1934,False
Nova | Rising Skull,Factory New,938,False
Nova | Rising Skull,Minimal Wear,1197,False
Nova | Rising Skull,Field-Tested,610,False
Nova | Rising Skull,Well-Worn,1000,False
Nova | Rising Skull,Battle-Scarred,2356,False
Nova | Rising Sun,Factory New,396,False
Nova | Rising Sun,Minimal Wear,75,False
Nova | Rising Sun,Field-Tested,27,False
Nova | Rising Sun,Well-Worn,22,False
Nova | Rising Sun,Battle-Scarred,19,False
Nova | Rust Coat,Factory New,660,False
Nova | Rust Coat,Minimal Wear,389,False
Nova | Rust Coat,Field-Tested,277,False
Nova | Rust Coat,Well-Worn,400,False
Nova | Rust Coat,Battle-Scarred,700,False
Nova | Sand Dune,Factory New,85,False
Nova | Sand Dune,Minimal Wear,36,False
Nova | Sand Dune,Field-Tested,3,False
Nova | Sand Dune,Well-Worn,3,False
Nova | Sand Dune,Battle-Scarred,3,False
Nova | Sobek's Bite,Factory New,1399,False
Nova | Sobek's Bite,Minimal Wear,766,False
Nova | Sobek's Bite,Field-Tested,322,False
Nova | Sobek's Bite,Well-Worn,279,False
Nova | Sobek's Bite,Battle-Scarred,400,False
Nova | Tempest,Factory New,1362,False
Nova | Tempest,Minimal Wear,774,False
Nova | Tempest,Field-Tested,750,False
Nova | Toy Soldier,Factory New,465,False
Nova | Toy Soldier,Minimal Wear,320,False
Nova | Toy Soldier,Field-Tested,265,False
Nova | Toy Soldier,Battle-Scarred,144,False
Nova | Turquoise Pour,Factory New,48,False
Nova | Turquoise Pour,Minimal Wear,34,False
Nova | Turquoise Pour,Field-Tested,21,False
Nova | Turquoise Pour,Well-Worn,16,False
Nova | Turquoise Pour,Battle-Scarred,11,False
Nova | Walnut,Factory New,1865,False
Nova | Walnut,Minimal Wear,555,False
Nova | Walnut,Field-Tested,134,False
Nova | Walnut,Well-Worn,300,False
Nova | Walnut,Battle-Scarred,156,False
Nova | Wild Six,Factory New,192,False
Nova | Wild Six,Minimal Wear,110,False
Nova | Wild Six,Field-Tested,32,False
Nova | Wild Six,Well-Worn,32,False
Nova | Wild Six,Battle-Scarred,28,False
Nova | Windblown,Factory New,64,False
Nova | Windblown,Minimal Wear,24,False
Nova | Windblown,Field-Tested,16,False
Nova | Windblown,Well-Worn,18,False
Nova | Windblown,Battle-Scarred,14,False
Nova | Wood Fired,Factory New,40,False
Nova | Wood Fired,Minimal Wear,27,False
Nova | Wood Fired,Field-Tested,14,False
Nova | Wood Fired,Well-Worn,9,False
Nova | Wood Fired,Battle-Scarred,30,False
Nova | Wurst Hölle,Factory New,270,False
Nova | Wurst Hölle,Minimal Wear,100,False
Nova | Wurst Hölle,Field-Tested,69,False
Nova | Wurst Hölle,Well-Worn,34,False
Nova | Wurst Hölle,Battle-Scarred,30,False
Nova | Yorkshire,Factory New,302,False
Nova | Yorkshire,Minimal Wear,118,False
Nova | Yorkshire,Field-Tested,84,False
Nova | Yorkshire,Well-Worn,79,False
Nova | Yorkshire,Battle-Scarred,76,False
P2000 | Acid Etched,Factory New,469,False
P2000 | Acid Etched,Minimal Wear,153,False
P2000 | Acid Etched,Field-Tested,36,False
P2000 | Acid Etched,Well-Worn,70,False
P2000 | Acid Etched,Battle-Scarred,27,False
P2000 | Amber Fade,Factory New,750,False
P2000 | Amber Fade,Minimal Wear,340,False
P2000 | Amber Fade,Field-Tested,208,False
P2000 | Amber Fade,Well-Worn,298,False
P2000 | Chainmail,Factory New,13100,False
P2000 | Chainmail,Minimal Wear,16559,False
P2000 | Coach Class,Factory New,2127,False
P2000 | Coach Class,Minimal Wear,1225,False
P2000 | Coach Class,Field-Tested,911,False
P2000 | Coach Class,Well-Worn,2775,False
P2000 | Coach Class,Battle-Scarred,1154,False
P2000 | Coral Halftone,Factory New,100,False
P2000 | Coral Halftone,Minimal Wear,71,False
P2000 | Coral Halftone,Field-Tested,34,False
P2000 | Coral Halftone,Well-Worn,39,False
P2000 | Coral Halftone,Battle-Scarred,48,False
P2000 | Corticera,Factory New,4179,False
P2000 | Corticera,Minimal Wear,2100,False
P2000 | Corticera,Field-Tested,1499,False
P2000 | Dispatch,Factory New,3119,False
P2000 | Dispatch,Minimal Wear,3261,False
P2000 | Dispatch,Field-Tested,3000,False
P2000 | Dispatch,Battle-Scarred,2911,False
P2000 | Fire Elemental,Factory New,5203,False
P2000 | Fire Elemental,Minimal Wear,1545,False
P2000 | Fire Elemental,Field-Tested,1035,False
P2000 | Fire Elemental,Well-Worn,1300,False
P2000 | Fire Elemental,Battle-Scarred,1150,False
P2000 | Gnarled,Factory New,47,False
P2000 | Gnarled,Minimal Wear,6,False
P2000 | Gnarled,Field-Tested,3,False
P2000 | Gnarled,Well-Worn,3,False
P2000 | Gnarled,Battle-Scarred,3,False
P2000 | Granite Marbleized,Factory New,43,False
P2000 | Granite Marbleized,Minimal Wear,23,False
P2000 | Granite Marbleized,Field-Tested,13,False
P2000 | Granite Marbleized,Well-Worn,11,False
P2000 | Granite Marbleized,Battle-Scarred,11,False
P2000 | Grassland,Factory New,1220,False
P2000 | Grassland,Minimal Wear,202,False
P2000 | Grassland,Field-Tested,199,False
P2000 | Grassland,Battle-Scarred,122,False
P2000 | Grassland Leaves,Factory New,30000,False
P2000 | Grassland Leaves,Field-Tested,840,False
P2000 | Grassland Leaves,Battle-Scarred,1699,False
P2000 | Handgun,Factory New,504,False
P2000 | Handgun,Minimal Wear,200,False
P2000 | Handgun,Field-Tested,66,False
P2000 | Handgun,Well-Worn,59,False
P2000 | Handgun,Battle-Scarred,64,False
P2000 | Imperial,Factory New,90,False
P2000 | Imperial,Minimal Wear,155,False
P2000 | Imperial,Field-Tested,39,False
P2000 | Imperial Dragon,Factory New,2220,False
P2000 | Imperial Dragon,Minimal Wear,699,False
P2000 | Imperial Dragon,Field-Tested,305,False
P2000 | Imperial Dragon,Well-Worn,391,False
P2000 | Imperial Dragon,Battle-Scarred,430,False
P2000 | Ivory,Factory New,71,False
P2000 | Ivory,Minimal Wear,59,False
P2000 | Ivory,Field-Tested,10,False
